,genre,artist,song,lyrics
547,Country,Jimmie Rodgers,In the Jailhouse N,I told him once or twice
548,Country,Jimmie Rodgers,In the Jailhouse N,To quit playin' cards and shootin' dice
549,Country,Jimmie Rodgers,In the Jailhouse N,He's in the jailhouse now
551,Country,Jimmie Rodgers,In the Jailhouse N,He played a game called his Poker
552,Country,Jimmie Rodgers,In the Jailhouse N,He knock on Whist and Euchre
553,Country,Jimmie Rodgers,In the Jailhouse N,But shootin' dice was his greatest game
555,Country,Jimmie Rodgers,In the Jailhouse N,Now he's down town in jail
556,Country,Jimmie Rodgers,In the Jailhouse N,Nobody to go his bail
557,Country,Jimmie Rodgers,In the Jailhouse N,The judge done said that he refused the fine
559,Country,Jimmie Rodgers,In the Jailhouse N,"He's in the jailhouse now, he's in the jailhouse now"
560,Country,Jimmie Rodgers,In the Jailhouse N,I told him once or twice
561,Country,Jimmie Rodgers,In the Jailhouse N,To quit playin' cards and shootin' dice
562,Country,Jimmie Rodgers,In the Jailhouse N,He's in the jailhouse now
564,Country,Jimmie Rodgers,In the Jailhouse N,I went out last Tuesday
565,Country,Jimmie Rodgers,In the Jailhouse N,Met a girl named Susie
566,Country,Jimmie Rodgers,In the Jailhouse N,I told her I was the swellest man around
568,Country,Jimmie Rodgers,In the Jailhouse N,We started to spend my money
569,Country,Jimmie Rodgers,In the Jailhouse N,Then she started to call me honey
570,Country,Jimmie Rodgers,In the Jailhouse N,We took in every cabaret in town
572,Country,Jimmie Rodgers,In the Jailhouse N,"We're in the jailhouse now, we're in the jailhouse now"
573,Country,Jimmie Rodgers,In the Jailhouse N,I told the judge right to his face
574,Country,Jimmie Rodgers,In the Jailhouse N,We didn't like to see this place
575,Country,Jimmie Rodgers,In the Jailhouse N,We're in the jailhouse now
577,Country,Merle Haggard,Mama Tri,The first thing I remember knowing
578,Country,Merle Haggard,Mama Tri,Was a lonesome whistle blowing
579,Country,Merle Haggard,Mama Tri,And a young'un's dream of growing up to ride
580,Country,Merle Haggard,Mama Tri,On a freight train leaving town
581,Country,Merle Haggard,Mama Tri,Not knowing where I'm bound
582,Country,Merle Haggard,Mama Tri,And no one could change my mind but Mama tried
584,Country,Merle Haggard,Mama Tri,One and only rebel child
585,Country,Merle Haggard,Mama Tri,From a family meek and mild
586,Country,Merle Haggard,Mama Tri,My mama seemed to know what lay in store
587,Country,Merle Haggard,Mama Tri,Despite all my Sunday learning
588,Country,Merle Haggard,Mama Tri,Towards the bad I kept on turning
589,Country,Merle Haggard,Mama Tri,Till Mama couldn't hold me anymore
591,Country,Merle Haggard,Mama Tri,And I turned twenty-one in prison doing life without parole
592,Country,Merle Haggard,Mama Tri,"No one could steer me right but Mama tried, Mama tried"
593,Country,Merle Haggard,Mama Tri,"Mama tried to raise me better, but her pleading I denied"
594,Country,Merle Haggard,Mama Tri,That leaves only me to blame 'cause Mama tried
596,Country,Merle Haggard,Mama Tri,"Dear old Daddy, rest his soul"
597,Country,Merle Haggard,Mama Tri,Left my mom a heavy load
598,Country,Merle Haggard,Mama Tri,She tried so very hard to fill his shoes
599,Country,Merle Haggard,Mama Tri,Working hours without rest
600,Country,Merle Haggard,Mama Tri,Wanted me to have the best
601,Country,Merle Haggard,Mama Tri,She tried to raise me right but I refused
603,Country,Merle Haggard,Mama Tri,And I turned twenty-one in prison doing life without parole
604,Country,Merle Haggard,Mama Tri,"No one could steer me right but Mama tried, Mama tried"
605,Country,Merle Haggard,Mama Tri,"Mama tried to raise me better, but her pleading I denied"
606,Country,Merle Haggard,Mama Tri,That leaves only me to blame 'cause Mama tried
608,Country,Conway Twitty,Hello Darli,Hello Darlin'
609,Country,Conway Twitty,Hello Darli,Nice to see you
610,Country,Conway Twitty,Hello Darli,It's been a long time
611,Country,Conway Twitty,Hello Darli,You're just as lovely
612,Country,Conway Twitty,Hello Darli,As you used to be.
614,Country,Conway Twitty,Hello Darli,How's your new love
615,Country,Conway Twitty,Hello Darli,Are you happy
616,Country,Conway Twitty,Hello Darli,Hope your doin' fine
617,Country,Conway Twitty,Hello Darli,Just to know it
618,Country,Conway Twitty,Hello Darli,Means so much to me.
620,Country,Conway Twitty,Hello Darli,What's that Darlin'
621,Country,Conway Twitty,Hello Darli,How am I doin'
622,Country,Conway Twitty,Hello Darli,I'm doin' alright
623,Country,Conway Twitty,Hello Darli,Except I cant sleep
624,Country,Conway Twitty,Hello Darli,I cry all night 'til dawn.
626,Country,Conway Twitty,Hello Darli,What I'm trying to say
627,Country,Conway Twitty,Hello Darli,Is I love you and I miss you
628,Country,Conway Twitty,Hello Darli,And I'm so sorry
629,Country,Conway Twitty,Hello Darli,That I did you wrong.
631,Country,Conway Twitty,Hello Darli,Look up Darlin'
632,Country,Conway Twitty,Hello Darli,Let me kiss you
633,Country,Conway Twitty,Hello Darli,Just for old time sake
634,Country,Conway Twitty,Hello Darli,Let me hold you
635,Country,Conway Twitty,Hello Darli,In my arms one more time.
637,Country,Conway Twitty,Hello Darli,Thank you Darlin'
638,Country,Conway Twitty,Hello Darli,May God bless you
639,Country,Conway Twitty,Hello Darli,And each step you take
640,Country,Conway Twitty,Hello Darli,Bring you closer
641,Country,Conway Twitty,Hello Darli,To the things you seem to find.
643,Country,Conway Twitty,Hello Darli,Goodbye Darlin'
644,Country,Conway Twitty,Hello Darli,Gotta go now
645,Country,Conway Twitty,Hello Darli,Gotta try to find a way
646,Country,Conway Twitty,Hello Darli,To lose these memories
647,Country,Conway Twitty,Hello Darli,Of a love so warm and true.
648,Country,Conway Twitty,Hello Darli,And if you should ever find it
649,Country,Conway Twitty,Hello Darli,In your heart to forgive me
650,Country,Conway Twitty,Hello Darli,Come back Darlin'
651,Country,Conway Twitty,Hello Darli,I'll be waitin' for you...
653,Country,Ray Price,Crazy Ar,Now blue ain't the word for the way that I feel
654,Country,Ray Price,Crazy Ar,And a storm's brewing in this heart of mine
655,Country,Ray Price,Crazy Ar,"This ain't no crazy dream, I know that it's real"
656,Country,Ray Price,Crazy Ar,"You're someone else's love now, you're not mine"
658,Country,Ray Price,Crazy Ar,Crazy arms that reach to hold somebody new
659,Country,Ray Price,Crazy Ar,For my yearning heart keeps sayin' you're not mine
660,Country,Ray Price,Crazy Ar,My troubled mind knows soon to another you'll be wed
661,Country,Ray Price,Crazy Ar,And that's why I'm lonely all the time
663,Country,Ray Price,Crazy Ar,So please take the treasured dreams I had for you and me
664,Country,Ray Price,Crazy Ar,"And take all the love, I thought was mine"
665,Country,Ray Price,Crazy Ar,Someday my crazy arms may hold somebody new
666,Country,Ray Price,Crazy Ar,But now I'm so lonely all the time
668,Country,Ray Price,Crazy Ar,Crazy arms that reach to hold somebody new
669,Country,Ray Price,Crazy Ar,For my yearning heart keeps sayin' you're not mine
670,Country,Ray Price,Crazy Ar,My troubled mind knows soon to another you'll be wed
671,Country,Ray Price,Crazy Ar,And that's why I'm lonely all the time
673,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,"As I sit here tonight, the jukebox playin'"
674,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,The tune about the wild side of life
675,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,As I listen to the words you are sayin'
676,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,It brings memories when I was a trustin' wife
678,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,It wasn't God who made honky tonk angels
679,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,As you said in the words of your song
680,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,Too many times married men think they're still single
681,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,That has caused many a good girl to go wrong
683,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,It's a shame that all the blame is on us women
684,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,It's not true that only you men feel the same
685,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,From the start most every heart that's ever broken
686,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,Was because there always was a man to blame
688,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,It wasn't God who made honky tonk angels
689,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,As you said in the words of your song
690,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,Too many times married men think they're still single
691,Country,Kitty Wells,It Wasn't God Who Made Honky Tonk Ange,That has caused many a good girl to go wrong
693,Country,Willie Nelson,Always On My Mi,Maybe I didn't love you
694,Country,Willie Nelson,Always On My Mi,Quite as often as I could have
695,Country,Willie Nelson,Always On My Mi,And maybe I didn't treat you
696,Country,Willie Nelson,Always On My Mi,Quite as good as I should have
697,Country,Willie Nelson,Always On My Mi,If I made you feel second best
