,genre,artist,song,lyrics
502,Rock,Iron Maiden,Run to the Hil,Soldier blue in the barren wastes
503,Rock,Iron Maiden,Run to the Hil,Hunting and killing's a game
504,Rock,Iron Maiden,Run to the Hil,Raping the women and wasting the men
505,Rock,Iron Maiden,Run to the Hil,The only good Injuns are tame
506,Rock,Iron Maiden,Run to the Hil,Selling them whiskey and taking their gold
508,Rock,Iron Maiden,Run to the Hil,Enslaving the young and destroying the old
510,Rock,Iron Maiden,Run to the Hil,Run to the hills
511,Rock,Iron Maiden,Run to the Hil,Run for your lives
512,Rock,Iron Maiden,Run to the Hil,Run to the hills
513,Rock,Iron Maiden,Run to the Hil,Run for your lives
514,Rock,Iron Maiden,Run to the Hil,Run to the hills
515,Rock,Iron Maiden,Run to the Hil,Run for your lives
516,Rock,Iron Maiden,Run to the Hil,Run to the hills
517,Rock,Iron Maiden,Run to the Hil,Run for your lives
519,Rock,Iron Maiden,Run to the Hil,Run to the hills
520,Rock,Iron Maiden,Run to the Hil,Run for your lives
521,Rock,Iron Maiden,Run to the Hil,Run to the hills
522,Rock,Iron Maiden,Run to the Hil,Run for your lives
524,Rock,Judas Priest,Breaking The L,"There I was completely wasting, out of work and down"
525,Rock,Judas Priest,Breaking The L,All inside it's so frustrating as I drift from town to town
526,Rock,Judas Priest,Breaking The L,Feel as though nobody cares if I live or die
527,Rock,Judas Priest,Breaking The L,So I might as well begin to put some action in my life
529,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
530,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
531,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
532,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
534,Rock,Judas Priest,Breaking The L,"So much for the golden future, I can't even start"
535,Rock,Judas Priest,Breaking The L,"I've had every promise broken, there's anger in my heart"
536,Rock,Judas Priest,Breaking The L,"You don't know what it's like, you don't have a clue"
537,Rock,Judas Priest,Breaking The L,If you did you'd find yourselves doing the same thing too
539,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
540,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
541,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
542,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
544,Rock,Judas Priest,Breaking The L,You don't know what it's like
546,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
547,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
548,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
549,Rock,Judas Priest,Breaking The L,"Breaking the law, breaking the law"
551,Rock,Judas Priest,Breaking The L,Breaking the law
553,Rock,Rush,Tom Sawy,A modern day warrior
554,Rock,Rush,Tom Sawy,"Mean, mean stride"
555,Rock,Rush,Tom Sawy,Today's Tom Sawyer
556,Rock,Rush,Tom Sawy,"Mean, mean pride"
558,Rock,Rush,Tom Sawy,Though his mind is not for rent
559,Rock,Rush,Tom Sawy,Don't put him down as arrogant
560,Rock,Rush,Tom Sawy,"His reserve, a quiet defense"
561,Rock,Rush,Tom Sawy,Riding out the day's events
562,Rock,Rush,Tom Sawy,The river
564,Rock,Rush,Tom Sawy,What you say about his company
565,Rock,Rush,Tom Sawy,Is what you say about society
566,Rock,Rush,Tom Sawy,"Catch the mist, catch the myth"
567,Rock,Rush,Tom Sawy,"Catch the mystery, catch the drift"
569,Rock,Rush,Tom Sawy,"The world is, the world is"
570,Rock,Rush,Tom Sawy,Love and life are deep
571,Rock,Rush,Tom Sawy,Maybe as his skies are wide
573,Rock,Rush,Tom Sawy,Today's Tom Sawyer
574,Rock,Rush,Tom Sawy,He gets high on you
575,Rock,Rush,Tom Sawy,And the space he invades
576,Rock,Rush,Tom Sawy,He gets by on you
578,Rock,Rush,Tom Sawy,No his mind is not for rent
579,Rock,Rush,Tom Sawy,To any god or government
580,Rock,Rush,Tom Sawy,"Always hopeful, yet discontent"
581,Rock,Rush,Tom Sawy,He knows changes aren't permanent
582,Rock,Rush,Tom Sawy,But change is
584,Rock,Rush,Tom Sawy,What you say about his company
585,Rock,Rush,Tom Sawy,Is what you say about society
586,Rock,Rush,Tom Sawy,"Catch the witness, catch the wit"
587,Rock,Rush,Tom Sawy,"Catch the spirit, catch the spit"
589,Rock,Rush,Tom Sawy,"The world is, the world is"
590,Rock,Rush,Tom Sawy,Love and life are deep
591,Rock,Rush,Tom Sawy,Maybe as his eyes are wide
592,Rock,Rush,Tom Sawy,Exit the warrior
593,Rock,Rush,Tom Sawy,Today's Tom Sawyer
594,Rock,Rush,Tom Sawy,He gets high on you
595,Rock,Rush,Tom Sawy,And the energy you trade
596,Rock,Rush,Tom Sawy,He gets right on to the friction of the day
598,Rock,Santana,Photogra,"I'm outta luck, outta love"
599,Rock,Santana,Photogra,"Gotta photograph, picture of"
600,Rock,Santana,Photogra,"Passion killer, you're too much"
601,Rock,Santana,Photogra,You're the only one I wanna touch
603,Rock,Santana,Photogra,I see your face every time I dream
604,Rock,Santana,Photogra,"On every page, every magazine"
605,Rock,Santana,Photogra,"So wild and free, so far from me"
606,Rock,Santana,Photogra,"You're all I want, my fantasy"
608,Rock,Santana,Photogra,"Oh, look what you've done"
609,Rock,Santana,Photogra,To this rock 'n' roll clown
610,Rock,Santana,Photogra,"Oh, look what you've done"
612,Rock,Santana,Photogra,"Photograph, I don't want your"
613,Rock,Santana,Photogra,"Photograph, I don't need your"
614,Rock,Santana,Photogra,"Photograph, all I've got is a photograph"
616,Rock,Santana,Photogra,"I'd be your lover, if you were there"
617,Rock,Santana,Photogra,"Put your hurt on me, if you dare"
618,Rock,Santana,Photogra,"Such a woman, you got style"
619,Rock,Santana,Photogra,"You make every man feel like a child, oh"
621,Rock,Santana,Photogra,You got some kinda hold on me
622,Rock,Santana,Photogra,You're all wrapped up in mystery
623,Rock,Santana,Photogra,"So wild and free, so far from me"
624,Rock,Santana,Photogra,"You're all I want, my fantasy"
626,Rock,Santana,Photogra,"Oh, look what you've done"
627,Rock,Santana,Photogra,To this rock 'n' roll clown
628,Rock,Santana,Photogra,"Oh, look what you've done"
629,Rock,Santana,Photogra,I gotta have you
631,Rock,Santana,Photogra,"Photograph, I don't want your"
632,Rock,Santana,Photogra,"Photograph, I don't need your"
633,Rock,Santana,Photogra,"Photograph, all I've got is a photograph"
634,Rock,Santana,Photogra,You've gone straight through my head
636,Rock,Santana,Photogra,"Oh, look what you've done"
637,Rock,Santana,Photogra,To this rock 'n' roll clown
638,Rock,Santana,Photogra,"Oh, look what you've done"
639,Rock,Santana,Photogra,I gotta have you
641,Rock,Santana,Photogra,"Photograph, I don't want your"
642,Rock,Santana,Photogra,"Photograph, I don't need your"
643,Rock,Santana,Photogra,"Photograph, all I've got is a photograph"
644,Rock,Santana,Photogra,I wanna touch you
646,Rock,Santana,Photogra,"Photograph, photograph"
647,Rock,Santana,Photogra,"Photograph, photograph"
648,Rock,Santana,Photogra,"Photograph, photograph"
649,Rock,Santana,Photogra,"Photograph, photograph"
651,Rock,Bon Jovi,You Give Love a Bad Na,"Shot through the heart,"
652,Rock,Bon Jovi,You Give Love a Bad Na,And you're to blame!
654,Rock,Bon Jovi,You Give Love a Bad Na,"Darlin', you give love a bad name"
655,Rock,Bon Jovi,You Give Love a Bad Na,An angel's smile is what you sell
656,Rock,Bon Jovi,You Give Love a Bad Na,You promise me heaven then put me through hell
657,Rock,Bon Jovi,You Give Love a Bad Na,Chains of love got a hold on me
659,Rock,Bon Jovi,You Give Love a Bad Na,When passion's a prison you can't break free
660,Rock,Bon Jovi,You Give Love a Bad Na,"Oh! You're a loaded gun, yeah"
661,Rock,Bon Jovi,You Give Love a Bad Na,Oh! There's nowhere to run
662,Rock,Bon Jovi,You Give Love a Bad Na,"No one can save me,"
664,Rock,Bon Jovi,You Give Love a Bad Na,The damage is done
665,Rock,Bon Jovi,You Give Love a Bad Na,"Shot through the heart,"
666,Rock,Bon Jovi,You Give Love a Bad Na,And you're to blame!
667,Rock,Bon Jovi,You Give Love a Bad Na,You give love a bad name
668,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
669,Rock,Bon Jovi,You Give Love a Bad Na,I play my part and you play your game
670,Rock,Bon Jovi,You Give Love a Bad Na,You give love a bad name!
672,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
673,Rock,Bon Jovi,You Give Love a Bad Na,"Hey, you give love a bad name"
674,Rock,Bon Jovi,You Give Love a Bad Na,Paint your smile on your lips
675,Rock,Bon Jovi,You Give Love a Bad Na,Blood red nails on your fingertips
677,Rock,Bon Jovi,You Give Love a Bad Na,"A school boy's dream, you act so shy"
678,Rock,Bon Jovi,You Give Love a Bad Na,Your very first kiss was your first kiss goodbye
679,Rock,Bon Jovi,You Give Love a Bad Na,Whoa! You're a loaded gun
680,Rock,Bon Jovi,You Give Love a Bad Na,Whoa! There's nowhere to run
682,Rock,Bon Jovi,You Give Love a Bad Na,"No one can save me,"
683,Rock,Bon Jovi,You Give Love a Bad Na,The damage is done
684,Rock,Bon Jovi,You Give Love a Bad Na,Shot through the heart
685,Rock,Bon Jovi,You Give Love a Bad Na,And you're to blame!
686,Rock,Bon Jovi,You Give Love a Bad Na,You give love a bad name
687,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
688,Rock,Bon Jovi,You Give Love a Bad Na,I play my part and you play your game
690,Rock,Bon Jovi,You Give Love a Bad Na,You give love a bad name!
691,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
692,Rock,Bon Jovi,You Give Love a Bad Na,"You give love, oh!"
693,Rock,Bon Jovi,You Give Love a Bad Na,OH!
694,Rock,Bon Jovi,You Give Love a Bad Na,"Shot through the heart,"
696,Rock,Bon Jovi,You Give Love a Bad Na,And you're to blame!
697,Rock,Bon Jovi,You Give Love a Bad Na,You give love a bad name
698,Rock,Bon Jovi,You Give Love a Bad Na,I play my part and you play your game
699,Rock,Bon Jovi,You Give Love a Bad Na,You give love a bad name!
700,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
701,Rock,Bon Jovi,You Give Love a Bad Na,Shot through the heart and you're to blame
703,Rock,Bon Jovi,You Give Love a Bad Na,You give love a bad name!
704,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
705,Rock,Bon Jovi,You Give Love a Bad Na,I play my part and you play your game
706,Rock,Bon Jovi,You Give Love a Bad Na,You give love a bad name!
707,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
708,Rock,Bon Jovi,You Give Love a Bad Na,You give love
709,Rock,Bon Jovi,You Give Love a Bad Na,You give love
710,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
711,Rock,Bon Jovi,You Give Love a Bad Na,You give love
712,Rock,Bon Jovi,You Give Love a Bad Na,You give love
713,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
714,Rock,Bon Jovi,You Give Love a Bad Na,You give love
715,Rock,Bon Jovi,You Give Love a Bad Na,You give love
716,Rock,Bon Jovi,You Give Love a Bad Na,(Bad name)
717,Rock,Bon Jovi,You Give Love a Bad Na,You give love
718,Rock,Bon Jovi,You Give Love a Bad Na,You give love
720,Rock,Led Zeppelin,Kashm,Oh let the sun beat down upon my face
721,Rock,Led Zeppelin,Kashm,Stars to fill my dreams
722,Rock,Led Zeppelin,Kashm,I am a traveler of both time and space
723,Rock,Led Zeppelin,Kashm,To be where I have been
725,Rock,Led Zeppelin,Kashm,Secret elders of the gentle race
726,Rock,Led Zeppelin,Kashm,This world is seldom seen
727,Rock,Led Zeppelin,Kashm,They talk of days for which they sit and wait
728,Rock,Led Zeppelin,Kashm,All will be revealed
730,Rock,Led Zeppelin,Kashm,Talk and song from tongues of lilting grace
731,Rock,Led Zeppelin,Kashm,Whose sounds caress my ear
732,Rock,Led Zeppelin,Kashm,But not a word I heard could I relate
733,Rock,Led Zeppelin,Kashm,The story was quite clear
734,Rock,Led Zeppelin,Kashm,"Woah, woah"
736,Rock,Led Zeppelin,Kashm,"Ooh, oh baby I been flying"
737,Rock,Led Zeppelin,Kashm,"Lord yeah mama, there ain't no denyin'"
738,Rock,Led Zeppelin,Kashm,"Oh, ooh yes, I've been flying"
739,Rock,Led Zeppelin,Kashm,"Mama ma, ain't no denyin', no denyin'"
741,Rock,Led Zeppelin,Kashm,Oh all I see turns to brown as the sun burns the ground
742,Rock,Led Zeppelin,Kashm,And my eyes fill with sand as I scan this wasted land
743,Rock,Led Zeppelin,Kashm,"Trying to find, trying to find where I been"
745,Rock,Led Zeppelin,Kashm,"Oh, pilot of the storm who leaves no trace"
746,Rock,Led Zeppelin,Kashm,Like thoughts inside a dream
747,Rock,Led Zeppelin,Kashm,Heed the path that led me to that place
748,Rock,Led Zeppelin,Kashm,Yellow desert screen
750,Rock,Led Zeppelin,Kashm,My Shangri-La beneath the summer moon
751,Rock,Led Zeppelin,Kashm,I will return again
752,Rock,Led Zeppelin,Kashm,Sure as the dust that floats high in June
753,Rock,Led Zeppelin,Kashm,When movin' through Kashmir
755,Rock,Led Zeppelin,Kashm,"Oh, father of the four winds"
756,Rock,Led Zeppelin,Kashm,"Fill my sails, across the sea of years"
757,Rock,Led Zeppelin,Kashm,With no provision but an open face
758,Rock,Led Zeppelin,Kashm,'Long the straits of fear
759,Rock,Led Zeppelin,Kashm,"Woah, woah, woah"
761,Rock,Led Zeppelin,Kashm,Oh
763,Rock,Led Zeppelin,Kashm,"Well, when I want"
764,Rock,Led Zeppelin,Kashm,"When I'm on my way, yeah"
765,Rock,Led Zeppelin,Kashm,When I see
766,Rock,Led Zeppelin,Kashm,"When I see the way, you stay, yeah"
768,Rock,Led Zeppelin,Kashm,"Ooh, yeah yeah, ooh, yeah yeah, well I'm down, yes"
769,Rock,Led Zeppelin,Kashm,"Ooh, yeah yeah, ooh, yeah yeah, well I'm down, so down"
770,Rock,Led Zeppelin,Kashm,"Ooh, my baby, ooh, my baby, let me take you there"
772,Rock,Led Zeppelin,Kashm,"Oh oh, come on, come on"
773,Rock,Led Zeppelin,Kashm,"Oh, let me take you there"
774,Rock,Led Zeppelin,Kashm,Let me take you there
775,Rock,Led Zeppelin,Kashm,"Ooh, yeah yeah, ooh, yeah yeah"
777,Rock,Motley Crue,Dr Feelgo,Motley Crue
778,Rock,Motley Crue,Dr Feelgo,Dr Feelgood
779,Rock,Motley Crue,Dr Feelgo,Dr Feelgood
780,Rock,Motley Crue,Dr Feelgo,rat-tailed jimmy is a second hand hood
781,Rock,Motley Crue,Dr Feelgo,he deals out in hollywood
782,Rock,Motley Crue,Dr Feelgo,"got a '65 chevy, primered flames"
783,Rock,Motley Crue,Dr Feelgo,traded for some powdered goods
784,Rock,Motley Crue,Dr Feelgo,jigsaw jimmy he's runnin' a gang
785,Rock,Motley Crue,Dr Feelgo,but i hear he's doin' o.k.
786,Rock,Motley Crue,Dr Feelgo,"got a cozy little job, sells the mexican mob"
787,Rock,Motley Crue,Dr Feelgo,packages of candycaine
789,Rock,Motley Crue,Dr Feelgo,he's the one they call dr. feelgood
790,Rock,Motley Crue,Dr Feelgo,he's the one that makes ya feel alright
791,Rock,Motley Crue,Dr Feelgo,he's the one they call dr. feelgood
793,Rock,Motley Crue,Dr Feelgo,cops on the corner always ignore
794,Rock,Motley Crue,Dr Feelgo,somebody's getting paid
795,Rock,Motley Crue,Dr Feelgo,"jimmy's got it wired, law's for hire"
796,Rock,Motley Crue,Dr Feelgo,got it made in the shade
797,Rock,Motley Crue,Dr Feelgo,"got a little hideaway, does business all day"
798,Rock,Motley Crue,Dr Feelgo,but at night he'll always be found
799,Rock,Motley Crue,Dr Feelgo,selling sugar to the sweet
800,Rock,Motley Crue,Dr Feelgo,people on the street
801,Rock,Motley Crue,Dr Feelgo,call this jimmy's town
803,Rock,Motley Crue,Dr Feelgo,he's the one they call dr. feelgood
804,Rock,Motley Crue,Dr Feelgo,he's the one that makes ya feel alright
805,Rock,Motley Crue,Dr Feelgo,he's the one they call dr. feelgood
806,Rock,Motley Crue,Dr Feelgo,he's gonna be your frankenstien
808,Rock,Motley Crue,Dr Feelgo,i've got one thing you'll understand
809,Rock,Motley Crue,Dr Feelgo,he's not what you'd call a glamorous man
810,Rock,Motley Crue,Dr Feelgo,got one thing that's easily understood
811,Rock,Motley Crue,Dr Feelgo,he's the one they call dr. feelgood
813,Rock,Motley Crue,Dr Feelgo,he'll tell you he's the king
814,Rock,Motley Crue,Dr Feelgo,of these barrio streets
815,Rock,Motley Crue,Dr Feelgo,moving up to shangri-la
816,Rock,Motley Crue,Dr Feelgo,came by his wealth as a matter of luck
817,Rock,Motley Crue,Dr Feelgo,says he never broke no law
818,Rock,Motley Crue,Dr Feelgo,two time loser running out of juice
819,Rock,Motley Crue,Dr Feelgo,time to move out quick
820,Rock,Motley Crue,Dr Feelgo,heard a rumour going round
821,Rock,Motley Crue,Dr Feelgo,jimmy's going down
822,Rock,Motley Crue,Dr Feelgo,this time it's gonna stick
824,Rock,Motley Crue,Dr Feelgo,he's the one they call dr. feelgood
825,Rock,Motley Crue,Dr Feelgo,he's the one that makes ya feel alright
826,Rock,Motley Crue,Dr Feelgo,he's the one they call dr. feelgood
827,Rock,Motley Crue,Dr Feelgo,he's gonna be your frankenstien
829,Rock,Motley Crue,Dr Feelgo,"let him soothe your soul, just take his hand"
830,Rock,Motley Crue,Dr Feelgo,some people call him an evil man
831,Rock,Motley Crue,Dr Feelgo,let him introduce himself real good
832,Rock,Motley Crue,Dr Feelgo,"he's the only one they call ""feelgood"""
834,Rock,Kiss,Rock and Roll All Ni,You show us everything you've got
835,Rock,Kiss,Rock and Roll All Ni,You keep on dancin' and the room gets hot
836,Rock,Kiss,Rock and Roll All Ni,"You drive us wild, we'll drive you crazy"
838,Rock,Kiss,Rock and Roll All Ni,You say you wanna go for a spin
839,Rock,Kiss,Rock and Roll All Ni,"The party's just begun, we'll let you in"
840,Rock,Kiss,Rock and Roll All Ni,"You drive us wild, we'll drive you crazy"
842,Rock,Kiss,Rock and Roll All Ni,"You keep on shoutin', you keep on shoutin'"
843,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
844,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
845,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
846,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
848,Rock,Kiss,Rock and Roll All Ni,You keep on saying you'll be mine for a while
849,Rock,Kiss,Rock and Roll All Ni,You're lookin' fancy and I like your style
850,Rock,Kiss,Rock and Roll All Ni,"You drive us wild, we'll drive you crazy"
852,Rock,Kiss,Rock and Roll All Ni,You show us everything you've got
853,Rock,Kiss,Rock and Roll All Ni,"Baby, baby, that's quite a lot"
854,Rock,Kiss,Rock and Roll All Ni,"And you drive us wild, we'll drive you crazy"
856,Rock,Kiss,Rock and Roll All Ni,"You keep on shoutin', you keep on shoutin'"
857,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
858,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
859,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
860,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
862,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
863,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
864,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
865,Rock,Kiss,Rock and Roll All Ni,I wanna rock and roll all nite and party every day
